dt,CHMF_price,CHMF_volume,MAGN_price,MAGN_volume,NLMK_price,NLMK_volume,Ключевая ставка,Курс $,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Цена на бензин,Цена на дт
2022-08-08,3.6000000000000227,529460.0,2381.0,-10550000.0,-1.3599999999999994,2960000.0,0.0,0.0,-1150.0,4.0,1817.0,3648.0,1699.0,-3.0,-10.0,-1000.0,-4.0,6.0,5.0,-5.0,-10.0,-750.0,2449.0,-3.0,-500.0,-3500.0,1920.0,-800.0,-10.0,-25.0,3350.0,-6650.0,-7.0,-250.0,0.0,2163.0,-500.0,5.0,-780.0,-1100.0,-25.0,-15.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,24.0,686740.0,2427.0,800000.0,0.44000000000001194,4250000.0,0.0,0.0583999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,-9.600000000000023,425100.0,2455.0,8800000.0,-0.6800000000000068,3130000.0,0.0,0.06499999999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,7.0,578830.0,2528.0,10310000.0,-0.8199999999999932,3520000.0,0.0,0.07280000000000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,-5.0,310780.0,2607.0,-14780000.0,-0.5200000000000102,4020000.0,0.0,0.16870000000000118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-15,8.200000000000045,422710.0,2701.0,4670000.0,0.7999999999999972,2900000.0,0.0,0.0,0.0,36.0,447.0,266.0,307.0,0.0,20.0,0.0,0.0,37.0,35.0,0.0,15.0,0.0,678.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,3350.0,0.0,18.0,0.0,35.0,649.0,0.0,35.0,0.0,0.0,-5.0,10.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-16,5.399999999999977,612000.0,2710.0,-470000.0,0.04000000000000625,4270000.0,0.0,0.7517999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-17,-11.600000000000023,465310.0,2673.0,-10560000.0,-1.7999999999999972,3440000.0,0.0,0.05000000000000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-18,-2.6000000000000227,244820.0,2641.0,-4770000.0,-0.9399999999999977,3690000.0,0.0,-0.6694999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,4.0,310360.0,2700.0,-440000.0,-0.35999999999999943,4050000.0,0.0,-0.7982000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,4.600000000000023,255550.0,2690.0,-1800000.0,1.559999999999988,3280000.0,0.0,0.0,0.0,4.0,-134.0,49.0,398.0,-7.0,0.0,0.0,-7.0,4.0,3.0,-5.0,10.0,0.0,26.0,-7.0,0.0,0.0,308.0,0.0,-10.0,0.0,3350.0,0.0,26.0,0.0,2.5,114.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-23,4.0,275310.0,2710.0,-620000.0,0.4200000000000017,2450000.0,0.0,-0.21509999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,-2.0,277270.0,2697.0,-5860000.0,0.6000000000000085,1690000.0,0.0,0.15439999999999543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-25,-4.2000000000000455,301820.0,2682.0,5540000.0,-2.280000000000001,4170000.0,0.0,0.10110000000000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,6.800000000000068,167460.0,2728.0,-3430000.0,-0.20000000000000284,3940000.0,0.0,-0.22749999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,0.0,41.0,51.0,0.0,0.0,0.0,0.0,0.0
2022-08-29,26.399999999999977,758040.0,2816.0,10810000.0,1.5,3940000.0,0.0,0.0,0.0,2.0,-88.0,-441.0,-8.0,1.0,0.0,0.0,0.0,4.0,3.0,-20.0,25.0,0.0,-354.0,1.0,0.0,0.0,-74.0,0.0,-12.0,0.0,3350.0,0.0,6.0,0.0,5.0,-22.0,0.0,3.0,0.0,0.0,0.0,-20.0,-95.0,3470.0,-34.0,39.0,52.0,-1.0,8.0,4.0,0.0,0.0
2022-08-30,4.7999999999999545,772510.0,2826.0,8160000.0,2.3599999999999994,8200000.0,0.0,0.5936999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,11.0,735140.0,2922.0,-8010000.0,1.7999999999999972,5450000.0,0.0,0.004100000000001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,-0.07000000000000028,0.0
2022-09-01,-12.399999999999977,436950.0,2941.0,-5980000.0,-2.6599999999999966,5260000.0,0.0,-0.1291000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-02,32.0,806250.0,3000.0,710000.0,4.5,5490000.0,0.0,-0.001599999999996271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-05,23.600000000000023,793860.0,3040.0,-720000.0,3.5,4690000.0,0.0,0.0,0.0,-4.0,-1116.0,-149.0,-874.0,-5.0,-20.0,-250.0,-8.0,-2.0,-5.0,10.0,20.0,0.0,-147.0,-5.0,0.0,0.0,-752.0,0.0,2.0,25.0,3800.0,100.0,0.0,475.0,0.0,-259.0,0.0,-5.0,-20.0,0.0,0.0,-10.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-06,-10.200000000000045,1350000.0,2917.0,14990000.0,-4.900000000000006,6620000.0,0.0,0.6662999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-07,-2.7999999999999545,645330.0,2875.0,-15110000.0,-2.259999999999991,6110000.0,0.0,-0.048900000000003274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-08,-10.600000000000023,546510.0,2866.0,280000.0,-2.0400000000000063,4790000.0,0.0,0.3269999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-09,8.399999999999977,489100.0,2899.0,-3540000.0,0.960000000000008,6410000.0,0.0,-0.3803999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-12,-2.7999999999999545,624530.0,2973.0,5600000.0,2.019999999999996,7280000.0,0.0,0.0,0.0,-20.0,-89.0,819.0,-710.0,1.0,-10.0,0.0,0.0,-26.0,-23.0,0.0,-25.0,0.0,-617.0,1.0,0.0,0.0,-494.0,0.0,-10.0,0.0,3800.0,0.0,2.0,0.0,-22.5,-365.0,0.0,-23.0,0.0,0.0,-10.0,-10.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-13,-2.2000000000000455,442490.0,2944.0,-4280000.0,-1.4399999999999977,4810000.0,0.0,-0.3442000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,-8.199999999999932,576110.0,2927.0,680000.0,-0.5,4320000.0,0.0,-0.38920000000000243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-15,5.600000000000023,630760.0,2978.0,730000.0,1.0,3800000.0,0.0,-0.2924999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,6.199999999999932,389700.0,3023.0,5010000.0,-1.7000000000000028,5270000.0,0.0,-0.10880000000000223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-19,1.0,335180.0,2997.0,-1180000.0,-0.4399999999999977,3900000.0,-0.5,0.0,0.0,-23.0,-20.0,-258.0,-129.0,2.0,5.0,0.0,2.0,-20.0,-23.0,5.0,-25.0,0.0,-426.0,2.0,0.0,0.0,-139.0,0.0,-5.0,0.0,3800.0,0.0,-5.0,0.0,-23.5,-122.0,0.0,-23.0,0.0,0.0,-5.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,-53.799999999999955,1260000.0,2822.0,33110000.0,-7.88000000000001,14200000.0,0.0,0.4999000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,-27.800000000000068,967640.0,2718.0,-26640000.0,-8.399999999999991,12420000.0,0.0,-0.15040000000000475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,23.40000000000009,730890.0,2823.0,-5660000.0,0.0799999999999983,7100000.0,0.0,0.8526999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,-23.800000000000068,816480.0,2550.0,39960000.0,-8.879999999999995,14330000.0,0.0,-1.0366999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3470.0,0.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,-76.0,851630.0,2341.0,-12940000.0,-9.740000000000009,10860000.0,0.0,-1.8327999999999989,0.0,0.0,-219.0,-128.0,208.0,-3.0,10.0,0.0,0.0,0.0,-13.0,15.0,-5.0,0.0,-133.0,-3.0,0.0,0.0,-102.0,0.0,0.0,0.0,3800.0,0.0,-3.0,0.0,1.0,-23.0,0.0,1.0,0.0,0.0,15.0,5.0,528.0,3889.0,266.0,47.0,59.0,7.0,-6.5,-13.5,0.0,0.0
2022-09-28,-7.7999999999999545,552860.0,2318.0,-15250000.0,-0.1799999999999926,11310000.0,0.0,0.17660000000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,-35.80000000000007,1010000.0,2261.0,-3500000.0,-3.6400000000000006,8650000.0,0.0,0.2728999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,53.40000000000009,816400.0,2600.0,8390000.0,8.700000000000003,12090000.0,0.0,-1.035500000000006,0.0,17.0,175.0,-634.0,-7.0,-2.0,5.0,0.0,-2.0,16.0,17.0,30.0,10.0,0.0,87.0,-2.0,0.0,0.0,-111.0,0.0,10.0,0.0,3800.0,0.0,9.0,0.0,20.0,84.0,0.0,17.0,0.0,0.0,42.5,25.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.10000000000000142,0.1699999999999946
2022-10-04,-24.0,629940.0,2529.0,-10910000.0,-3.460000000000008,10880000.0,0.0,0.15340000000000487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,-15.200000000000045,829320.0,2522.0,3320000.0,-2.8799999999999955,11660000.0,0.0,1.224899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,-4.0,403890.0,2493.0,-12760000.0,-2.200000000000003,13510000.0,0.0,0.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,-18.399999999999977,496870.0,2402.0,1860000.0,-4.319999999999993,13890000.0,0.0,0.8491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,20.0,768830.0,2535.0,13990000.0,4.219999999999999,13720000.0,0.0,0.0,250.0,1.0,-106.0,321.0,-57.0,0.0,10.0,250.0,0.0,2.0,2.0,10.0,10.0,500.0,-9.0,0.0,-650.0,0.0,-101.0,-500.0,30.0,575.0,3990.0,-1350.0,5.0,0.0,0.0,7.0,-1000.0,2.0,-220.0,0.0,30.0,12.5,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,8.0,891180.0,2628.0,-7600000.0,4.679999999999993,14880000.0,0.0,2.059200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,-4.600000000000023,481750.0,2642.0,1270000.0,-0.5,6840000.0,0.0,1.3713999999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,-5.399999999999977,324230.0,2614.0,-6820000.0,0.12000000000000455,3970000.0,0.0,0.07189999999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,25.399999999999977,1510000.0,2616.0,260000.0,0.03999999999999204,7200000.0,0.0,-0.2641999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,39.39999999999998,2170000.0,2814.0,19310000.0,5.260000000000005,12330000.0,0.0,0.0,0.0,-2.0,-141.0,158.0,-77.0,1.0,0.0,0.0,1.0,-4.0,1.0,0.0,0.0,0.0,-162.0,23.5,0.0,0.0,-213.0,0.0,0.0,0.0,3990.0,0.0,7.0,0.0,0.0,-70.0,0.0,1.0,0.0,0.0,14.0,-5.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,-11.399999999999977,1690000.0,2758.0,-2950000.0,-2.780000000000001,10140000.0,0.0,-1.7283000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,9.799999999999955,1130000.0,2667.0,16360000.0,0.3400000000000034,5170000.0,0.0,-0.0601999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,33.200000000000045,1270000.0,2804.0,-2890000.0,4.019999999999996,9750000.0,0.0,-0.1127000000000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,0.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0
